 64 
 64 
 .2903226   .3346774   .3548387   .375   .4112903   .4395161   .4717742   .4677419   .4556452   .4879032   .483871   .4556452   .4072581   .3991936   .4153226   .4314516   .4153226   .3709677   .4072581   .4596774   .5040323   .5362903   .5241935   .5201613   .5201613   .5080645   .4677419   .4112903   .3709677   .3225806   .2580645   .1774193   8.064516E-02   3.629032E-02   6.048387E-02   8.064516E-02   9.274194E-02   9.677419E-02   9.274194E-02   8.064516E-02   6.048387E-02   3.225806E-02   3.629032E-02   .1330645   .2137097   .2782258   .3266129   .358871   .4153226   .4798387   .5120968   .5483871   .6854839   .7903226   .8629032   .9032258   .9717742   1   .9879032   .9677419   .9032258   .8669355   .8024194   .7379032  
 .2620968   .2983871   .3225806   .375   .4274194   .4959677   .5322581   .5282258   .483871   .516129   .5201613   .5040323   .4879032   .5080645   .5201613   .5282258   .5241935   .5201613   .5201613   .5241935   .5604839   .5806451   .5806451   .608871   .6129032   .5927419   .5483871   .4798387   .4193548   .3709677   .3104839   .2580645   .2137097   .1653226   .1653226   .1814516   .1814516   .1653226   .1330645   .1169355   9.677419E-02   6.854839E-02   6.451613E-02   .125   .2298387   .3145161   .375   .4112903   .4879032   .5403226   .5524194   .5322581   .6612903   .766129   .8387097   .8790323   .9435484   .9717742   .9596774   .9435484   .8830645   .8508065   .8185484   .7540323  
 .2903226   .3145161   .3387097   .4032258   .4758064   .5322581   .5564516   .5483871   .5080645   .5201613   .5362903   .5403226   .5403226   .5927419   .6048387   .6048387   .608871   .625   .6129032   .6169355   .6451613   .6572581   .6491935   .6774194   .6814516   .6612903   .6169355   .5483871   .4556452   .4314516   .4032258   .3669355   .3346774   .2741936   .2540323   .2701613   .2701613   .2540323   .2217742   .1733871   .125   9.677419E-02   9.274194E-02   .1653226   .2580645   .3427419   .4032258   .4395161   .5241935   .5766129   .5887097   .5806451   .6290323   .7096774   .7822581   .8225806   .8790323   .9354839   .9435484   .9354839   .9032258   .8991935   .8548387   .7701613  
 .3104839   .3145161   .3387097   .4072581   .4919355   .5483871   .5725806   .5645161   .5241935   .5040323   .5201613   .5362903   .5846774   .6370968   .6491935   .6491935   .6532258   .6814516   .6653226   .6693549   .6895161   .7016129   .6935484   .7217742   .7258065   .7056451   .6612903   .5927419   .5362903   .5   .4717742   .4556452   .4233871   .358871   .3266129   .3427419   .3427419   .3266129   .2943548   .2459677   .1814516   .1290323   .1370968   .1895161   .2620968   .3467742   .4072581   .4435484   .5241935   .5725806   .5887097   .608871   .6370968   .6693549   .7096774   .766129   .8306451   .891129   .9112903   .9112903   .9153226   .9112903   .8669355   .7822581  
 .3225806   .3185484   .3225806   .3870968   .4758064   .5322581   .5564516   .5483871   .5080645   .4556452   .4717742   .5120968   .5887097   .641129   .6532258   .6532258   .6572581   .6895161   .6774194   .6814516   .6935484   .7056451   .7137097   .7419355   .7459677   .7258065   .6814516   .641129   .6008065   .5443549   .5282258   .5362903   .5080645   .4435484   .3951613   .3991936   .4072581   .3951613   .358871   .3024194   .2379032   .2056452   .1854839   .1814516   .2419355   .3266129   .3870968   .4233871   .5   .5483871   .5927419   .6129032   .6129032   .6451613   .6854839   .7580645   .7983871   .8548387   .875   .8548387   .8870968   .8830645   .8387097   .7580645  
 .3266129   .3225806   .3104839   .3427419   .4274194   .4919355   .5201613   .5080645   .4596774   .3870968   .4112903   .4637097   .5524194   .6048387   .6169355   .6169355   .6209677   .6491935   .6491935   .6532258   .6572581   .6814516   .7096774   .7379032   .7419355   .7217742   .6814516   .6733871   .6330645   .5766129   .5685484   .5806451   .5524194   .5   .4556452   .4516129   .4516129   .4395161   .4032258   .3508064   .3508064   .3467742   .3024194   .2822581   .2782258   .3387097   .375   .3870968   .4596774   .5282258   .5725806   .5927419   .5887097   .6169355   .6693549   .7177419   .7580645   .7782258   .7983871   .8104839   .8185484   .8225806   .7822581   .6935484  
 .3225806   .3225806   .3387097   .3629032   .4274194   .4879032   .5080645   .4879032   .4274194   .3508064   .3629032   .4193548   .5241935   .5806451   .5887097   .5766129   .5604839   .5604839   .5806451   .5846774   .5846774   .641129   .6814516   .7096774   .7137097   .6935484   .6814516   .6733871   .6330645   .5846774   .5766129   .5846774   .5564516   .5241935   .4919355   .4879032   .4717742   .4596774   .4516129   .4475806   .4677419   .4637097   .4193548   .3709677   .3306452   .375   .4112903   .4233871   .4435484   .483871   .5282258   .5483871   .5483871   .5806451   .6169355   .6451613   .6854839   .6935484   .6975806   .7379032   .7459677   .733871   .6814516   .5887097  
 .3387097   .3709677   .3870968   .3870968   .4274194   .483871   .5040323   .483871   .4274194   .3951613   .3870968   .3629032   .4516129   .5080645   .516129   .5120968   .4879032   .4596774   .4717742   .4879032   .5241935   .5766129   .6290323   .6572581   .6612903   .641129   .6491935   .641129   .6008065   .5604839   .5524194   .5483871   .5322581   .516129   .5040323   .5   .4798387   .5201613   .5443549   .5564516   .5846774   .5685484   .5040323   .4274194   .3951613   .4032258   .4233871   .4354839   .4274194   .4516129   .4596774   .4798387   .5120968   .5725806   .5927419   .6048387   .6491935   .6693549   .6854839   .6693549   .6451613   .625   .5725806   .4798387  
 .3709677   .4032258   .4193548   .4193548   .4153226   .4435484   .4596774   .4435484   .4354839   .4475806   .4516129   .4153226   .4072581   .4314516   .4274194   .4193548   .3870968   .3669355   .391129   .4233871   .4717742   .5040323   .5524194   .5806451   .5846774   .5645161   .5846774   .5766129   .5362903   .5040323   .4959677   .4758064   .4919355   .4758064   .4919355   .5040323   .5362903   .5927419   .6169355   .625   .6572581   .641129   .5766129   .4677419   .4435484   .4516129   .4435484   .4233871   .4112903   .4032258   .3951613   .4153226   .5   .5604839   .5806451   .5604839   .6048387   .6532258   .6693549   .6532258   .6048387   .5241935   .4274194   .3346774  
 .3870968   .4193548   .4354839   .4354839   .4193548   .3991936   .3951613   .4112903   .4354839   .4758064   .4798387   .4435484   .3991936   .3951613   .3951613   .3629032   .3508064   .3508064   .3629032   .3830645   .4153226   .4475806   .4637097   .4798387   .483871   .4637097   .4879032   .4798387   .4395161   .4153226   .4193548   .4153226   .4395161   .4677419   .5   .5322581   .5967742   .6330645   .6572581   .6532258   .6814516   .6653226   .6008065   .5   .483871   .483871   .4758064   .4516129   .4112903   .3548387   .3548387   .3548387   .4516129   .5241935   .5645161   .5766129   .6209677   .641129   .6370968   .608871   .5564516   .4798387   .3790323   .2862903  
 .3870968   .4193548   .4354839   .4354839   .4193548   .3870968   .3467742   .3790323   .4233871   .4637097   .4717742   .4475806   .3951613   .3669355   .3709677   .4032258   .4032258   .4072581   .3951613   .3951613   .3951613   .4072581   .3951613   .391129   .375   .3427419   .358871   .3548387   .3266129   .3387097   .3508064   .375   .3830645   .4354839   .4919355   .5725806   .6532258   .6854839   .6693549   .6572581   .6612903   .641129   .5846774   .5322581   .5201613   .5   .4919355   .4677419   .4274194   .3991936   .3830645   .3951613   .4879032   .5725806   .6169355   .6370968   .6693549   .6693549   .6370968   .6048387   .5524194   .4758064   .391129   .3185484  
 .391129   .4354839   .4556452   .4516129   .4233871   .3709677   .3508064   .3870968   .4395161   .4677419   .4717742   .4516129   .4072581   .3951613   .4274194   .4596774   .4596774   .4435484   .4314516   .3951613   .3669355   .3790323   .3669355   .3306452   .2862903   .2540323   .2580645   .2540323   .2580645   .2741936   .2943548   .3225806   .3629032   .3870968   .4677419   .5806451   .6612903   .6935484   .6774194   .6330645   .6169355   .608871   .5846774   .5443549   .5322581   .5   .4919355   .4677419   .4314516   .4637097   .4798387   .4637097   .5   .5846774   .6290323   .6693549   .7016129   .7016129   .6693549   .6048387   .5241935   .4798387   .4233871   .3508064  
 .3870968   .4314516   .4516129   .4475806   .4193548   .3669355   .3467742   .4233871   .4758064   .5040323   .5080645   .4879032   .4798387   .4556452   .4516129   .483871   .483871   .4556452   .4435484   .4072581   .3467742   .3266129   .3145161   .2782258   .2177419   .1491936   .1330645   .1451613   .1774193   .1935484   .2580645   .3145161   .3548387   .3790323   .4516129   .5564516   .625   .6532258   .641129   .5927419   .5725806   .5766129   .5524194   .5322581   .5201613   .483871   .4758064   .4516129   .4798387   .5282258   .5443549   .5282258   .5362903   .5927419   .6209677   .6733871   .7016129   .7056451   .6854839   .641129   .5806451   .5241935   .4798387   .4112903  
 .358871   .4032258   .4233871   .4193548   .391129   .3709677   .3830645   .4354839   .4879032   .516129   .5201613   .5282258   .5362903   .5120968   .4596774   .4758064   .4758064   .4435484   .4314516   .3951613   .3427419   .3306452   .3104839   .266129   .1975807   .1048387   4.032258E-02   8.064516E-02   .1169355   .1612903   .233871   .2903226   .3306452   .3548387   .4193548   .5282258   .5967742   .625   .6129032   .5645161   .5443549   .5120968   .4879032   .4959677   .483871   .4516129   .4435484   .4475806   .5120968   .5604839   .5766129   .5604839   .5443549   .6008065   .6653226   .7177419   .7459677   .75   .7298387   .7016129   .6612903   .5887097   .516129   .4475806  
 .3064516   .3548387   .3870968   .4032258   .4032258   .3870968   .3951613   .4233871   .4758064   .5040323   .5120968   .5524194   .5604839   .5362903   .4798387   .4677419   .4354839   .4072581   .3951613   .358871   .3467742   .3508064   .3306452   .2862903   .2177419   .1572581   8.467742E-02   8.870967E-02   .1129032   .125   .2056452   .2741936   .3185484   .3387097   .3669355   .4596774   .5282258   .5564516   .5443549   .5120968   .4919355   .4475806   .4233871   .4354839   .4233871   .4032258   .3991936   .4354839   .5120968   .5604839   .5766129   .5604839   .5201613   .608871   .6854839   .7379032   .766129   .7701613   .7580645   .75   .7096774   .6370968   .5322581   .4596774  
 .3064516   .3548387   .3870968   .4032258   .4032258   .3870968   .3830645   .3870968   .4395161   .4677419   .5040323   .5443549   .5524194   .5282258   .4758064   .4637097   .4274194   .3830645   .3508064   .3346774   .3427419   .3508064   .3427419   .3185484   .2782258   .2217742   .1491936   9.677419E-02   .1048387   .125   .1693548   .2379032   .2822581   .3024194   .3064516   .375   .4314516   .4596774   .4516129   .4354839   .4153226   .3870968   .3790323   .3548387   .3387097   .3387097   .3629032   .3991936   .4798387   .5282258   .5443549   .5322581   .5362903   .6048387   .6814516   .733871   .7620968   .766129   .7741935   .766129   .7258065   .6532258   .5483871   .4475806  
 .2903226   .3387097   .3709677   .3870968   .3870968   .3709677   .3467742   .3387097   .3790323   .4072581   .4637097   .5040323   .5120968   .4879032   .4475806   .4354839   .3991936   .375   .358871   .3669355   .391129   .3991936   .391129   .3669355   .3266129   .2701613   .1975807   .125   9.677419E-02   .1129032   .125   .1774193   .2217742   .2419355   .2379032   .2701613   .3145161   .3427419   .3306452   .3346774   .3306452   .3387097   .3306452   .3064516   .2983871   .2983871   .3346774   .3629032   .4314516   .4798387   .516129   .5282258   .5524194   .5927419   .6532258   .7056451   .733871   .7379032   .7580645   .75   .7096774   .6370968   .5322581   .4112903  
 .2580645   .3064516   .3387097   .3548387   .3548387   .3387097   .3064516   .2903226   .2983871   .3225806   .391129   .4314516   .4395161   .4153226   .3951613   .3830645   .3669355   .3508064   .358871   .3991936   .4233871   .4314516   .4233871   .3991936   .358871   .3024194   .2298387   .1451613   .1169355   .108871   8.870967E-02   9.274194E-02   .1370968   .1572581   .1532258   .1370968   .1572581   .1854839   .2056452   .2419355   .266129   .2741936   .266129   .2741936   .2903226   .2903226   .3387097   .3669355   .4233871   .4637097   .4879032   .5   .5524194   .5927419   .6169355   .6532258   .6814516   .6854839   .7096774   .7016129   .6612903   .5887097   .483871   .3508064  
 .2096774   .2580645   .2903226   .3064516   .3064516   .2903226   .2580645   .2459677   .233871   .2258064   .2862903   .3266129   .3346774   .3104839   .3185484   .3266129   .3266129   .3225806   .375   .4153226   .4395161   .4475806   .4395161   .4153226   .375   .3185484   .2459677   .1572581   .1290323   .1169355   9.274194E-02   5.645161E-02   6.048387E-02   5.645161E-02   4.435484E-02   2.419355E-02   2.822581E-02   8.064516E-02   .125   .1612903   .1895161   .2096774   .2217742   .25   .266129   .266129   .3185484   .3467742   .3830645   .4233871   .4354839   .4798387   .5362903   .5766129   .6008065   .608871   .6048387   .608871   .6290323   .6209677   .5806451   .5080645   .4032258   .266129  
 .1451613   .1935484   .2258064   .2419355   .2419355   .2258064   .2217742   .2096774   .1895161   .1612903   .1895161   .2056452   .2056452   .2217742   .2580645   .2862903   .3064516   .3185484   .375   .4153226   .4395161   .4475806   .4395161   .4153226   .375   .3185484   .2459677   .1612903   .1330645   .108871   8.467742E-02   4.435484E-02   .0483871   4.435484E-02   3.225806E-02   1.209677E-02   0   3.629032E-02   8.064516E-02   .1169355   .1451613   .1653226   .1774193   .2096774   .2258064   .233871   .2862903   .3104839   .3104839   .3508064   .375   .4475806   .5040323   .5443549   .5685484   .5766129   .5685484   .5443549   .5322581   .5120968   .4677419   .3991936   .3064516   .1935484  
 8.467742E-02   .1169355   .1451613   .1653226   .1774193   .1814516   .1774193   .1653226   .1451613   .1169355   .1330645   .1491936   .1653226   .2096774   .2459677   .2741936   .2943548   .3064516   .358871   .3991936   .4233871   .4314516   .4233871   .3991936   .358871   .3024194   .2298387   .1572581   .1290323   9.274194E-02   6.048387E-02   2.419355E-02   2.822581E-02   2.419355E-02   1.209677E-02   0   0   0   2.822581E-02   6.451613E-02   9.274194E-02   .1129032   .125   .1532258   .1693548   .1814516   .2217742   .2459677   .2379032   .2620968   .3266129   .3991936   .4556452   .4959677   .5201613   .5282258   .5201613   .4959677   .4637097   .4435484   .3991936   .3306452   .2379032   .1370968  
